Seed	Iterations	Most_Frequent	Frequency
3790	91	9682	2
3791	113	9682	2
3792	42	3825	2
3793	48	9682	2
3794	149	7971	2
3795	71	1456	2
3796	115	1764	2
3797	23	2918	2
3798	58	7971	2
3799	64	1385	2
3800	82	7971	2
3801	62	7971	2
3802	102	7971	2
3803	91	9682	2
3804	55	9682	2
3805	38	7971	2
3806	153	7971	2
3807	34	7971	2
3808	159	7971	2
3809	55	1764	2
3810	116	7971	2
3811	100	7971	2
3812	87	9682	2
3813	91	1764	2
3814	72	7971	2
3815	37	1800	2
3816	129	7971	2
3817	84	1764	2
3818	102	1764	2
3819	81	1764	2
3820	87	7971	2
3821	59	7971	2
3822	43	7163	2
3823	87	7971	2
3824	83	7971	2
3825	41	7200	2
3826	88	1764	2
3827	84	7971	2
3828	110	7971	2
3829	59	9332	2
3830	70	1385	2
3831	86	7971	2
3832	59	9332	2
3833	108	7971	2
3834	35	2918	2
3835	21	3478	2
3836	147	7971	2
3837	43	9682	2
3838	45	0143	2
3839	155	7971	2
3840	131	1764	2
3841	78	7971	2
3842	102	7971	2
3843	99	1764	2
3844	117	7971	2
3845	110	7971	2
3846	58	7971	2
3847	108	7971	2
3848	157	7971	2
3849	66	1764	2
3850	53	9682	2
3851	74	1764	2
3852	68	2918	2
3853	90	9682	2
3854	59	9682	2
3855	89	9682	2
3856	105	1764	2
3857	73	7971	2
3858	124	7971	2
3859	38	3478	2
3860	46	9201	2
3861	45	1385	2
3862	97	1764	2
3863	51	7900	2
3864	96	2918	2
3865	65	9682	2
3866	65	9682	2
3867	101	7971	2
3868	104	2918	2
3869	69	7971	2
3870	122	7971	2
3871	27	9620	2
3872	132	7971	2
3873	91	1764	2
3874	68	9682	2
3875	114	7971	2
3876	87	1764	2
3877	64	2207	2
3878	114	7971	2
3879	65	9682	2
3880	89	1764	2
3881	130	7971	2
3882	60	1456	2
3883	57	7971	2
3884	78	1764	2
3885	67	7971	2
3886	40	7971	2
3887	108	7971	2
3888	67	1385	2
3889	93	7971	2
3890	45	7900	2
3891	66	1764	2
3892	68	9682	2
3893	43	8039	2
3894	71	1385	2
3895	100	7971	2
3896	71	7971	2
3897	95	7971	2
3898	60	9682	2
3899	99	7971	2
3900	122	9682	2
3901	77	9682	2
3902	14	7971	2
3903	80	9682	2
3904	65	1385	2
3905	66	9682	2
3906	103	7971	2
3907	50	9682	2
3908	25	8312	2
3909	71	7971	2
3910	94	7971	2
3911	101	7971	2
3912	117	7971	2
3913	62	7971	2
3914	92	9682	2
3915	90	7971	2
3916	85	1764	2
3917	44	9682	2
3918	45	7971	2
3919	159	7971	2
3920	73	9682	2
3921	21	7971	2
3922	15	7971	2
3923	100	7971	2
3924	96	1764	2
3925	50	6531	2
3926	95	1764	2
3927	94	1764	2
3928	49	6531	2
3929	103	7971	2
3930	69	2918	2
3931	72	7971	2
3932	150	7971	2
3933	141	7971	2
3934	95	7971	2
3935	63	7971	2
3936	119	9682	2
3937	20	2918	2
3938	93	1764	2
3939	98	7971	2
3940	96	9682	2
3941	100	7971	2
3942	48	9682	2
3943	107	7971	2
3944	128	1764	2
3945	48	3544	2
3946	50	3441	2
3947	58	1764	2
3948	118	1764	2
3949	103	7971	2
3950	97	1764	2
3951	89	7971	2
3952	85	7971	2
3953	132	7971	2
3954	144	7971	2
3955	137	7971	2
3956	95	7971	2
3957	40	9682	2
3958	66	7971	2
3959	69	7971	2
3960	26	2918	2
3961	62	7971	2
3962	48	6531	2
3963	91	9682	2
3964	48	9682	2
3965	95	9682	2
3966	122	9682	2
3967	111	7971	2
3968	65	2918	2
3969	144	7971	2
3970	75	7971	2
3971	50	2918	2
3972	57	1456	2
3973	46	9682	2
3974	105	7971	2
3975	89	9682	2
3976	86	9682	2
3977	40	1456	2
3978	53	1385	2
3979	65	7971	2
3980	59	1456	2
3981	51	9332	2
3982	66	7971	2
3983	85	9682	2
3984	51	1385	2
3985	38	1456	2
3986	98	7971	2
3987	44	1456	2
3988	104	7971	2
3989	85	7971	2
3990	59	1456	2
3991	23	3478	2
3992	81	7971	2
3993	36	9512	2
3994	35	2918	2
3995	79	7971	2
3996	89	1764	2
3997	69	1456	2
3998	118	1764	2
3999	64	2918	2
4000	84	1764	2
4001	84	2918	2
4002	140	7971	2
4003	27	2560	2
4004	112	7971	2
4005	110	7971	2
4006	28	7971	2
4007	85	7971	2
4008	82	7971	2
4009	20	7971	2
4010	46	1764	2
4011	24	7971	2
4012	72	9682	2
4013	94	7971	2
4014	94	1764	2
4015	94	9682	2
4016	105	1764	2
4017	25	9719	2
4018	108	7971	2
4019	91	1764	2
4020	61	7971	2
4021	66	1764	2
4022	47	7971	2
4023	49	9344	2
4024	55	9332	2
4025	58	2918	2
4026	94	9682	2
4027	89	9682	2
4028	143	9682	2
4029	80	9682	2
4030	36	3478	2
4031	57	7971	2
4032	50	7971	2
4033	47	7971	2
4034	100	9682	2
4035	26	1456	2
4036	138	7971	2
4037	75	7971	2
4038	109	9682	2
4039	57	9682	2
4040	64	1456	2
4041	62	1456	2
4042	23	9878	2
4043	128	7971	2
4044	42	9682	2
4045	76	7971	2
4046	50	5304	2
4047	45	5304	2
4048	56	5304	2
4049	101	7971	2
4050	72	9682	2
4051	89	1764	2
4052	98	7971	2
4053	127	9682	2
4054	121	1764	2
4055	50	0592	2
4056	79	7971	2
4057	17	8315	2
4058	48	3544	2
4059	53	7971	2
4060	72	1385	2
4061	105	7971	2
4062	99	1764	2
4063	97	1764	2
4064	64	7971	2
4065	64	1764	2
4066	55	2207	2
4067	87	9682	2
4068	89	1764	2
4069	95	7971	2
4070	61	1764	2
4071	103	7971	2
4072	110	9682	2
4073	119	1764	2
4074	87	7971	2
4075	48	6531	2
4076	132	7971	2
4077	41	0310	2
4078	48	9682	2
4079	149	7971	2
4080	91	1764	2
4081	115	1764	2
4082	23	2918	2
4083	58	7971	2
4084	64	1385	2
4085	118	7971	2
4086	62	7971	2
4087	102	7971	2
4088	48	9193	2
4089	55	9682	2
4090	94	1764	2
4091	73	9682	2
4092	34	7971	2
4093	159	7971	2
4094	114	7971	2
4095	77	9682	2
4096	99	7971	2
4097	104	7971	2
4098	91	1764	2
4099	72	7971	2
4100	64	1385	2
4101	129	7971	2
4102	84	1764	2
4103	102	1764	2
4104	81	1764	2
4105	87	7971	2
4106	59	7971	2
4107	44	8391	2
4108	87	7971	2
4109	83	7971	2
4110	89	1764	2
4111	26	2315	2
4112	84	7971	2
4113	110	7971	2
4114	59	9332	2
4115	68	2918	2
4116	48	9267	2
4117	59	9332	2
4118	108	7971	2
4119	35	2918	2
4120	21	3478	2
4121	147	7971	2
4122	43	9682	2
4123	45	0143	2
4124	155	7971	2
4125	131	1764	2
4126	78	7971	2
4127	102	7971	2
4128	99	1764	2
4129	117	7971	2
4130	110	7971	2
4131	24	9196	2
4132	128	9682	2
4133	157	7971	2
4134	66	1764	2
4135	104	7971	2
4136	104	7971	2
4137	68	2918	2
4138	14	1062	2
4139	59	9682	2
4140	89	9682	2
4141	51	9682	2
4142	73	7971	2
4143	124	7971	2
4144	110	7971	2
4145	46	9201	2
4146	45	1385	2
4147	39	2918	2
4148	51	7900	2
4149	96	2918	2
4150	65	9682	2
4151	86	7971	2
4152	54	9682	2
4153	104	2918	2
4154	69	7971	2
4155	122	7971	2
4156	71	7971	2
4157	58	9682	2
4158	91	1764	2
4159	68	9682	2
4160	114	7971	2
4161	87	1764	2
4162	64	2207	2
4163	114	7971	2
4164	65	9682	2
4165	89	1764	2
4166	130	7971	2
4167	111	7971	2
4168	57	7971	2
4169	78	1764	2
4170	67	7971	2
4171	142	7971	2
4172	45	2261	2
4173	105	7971	2
4174	93	7971	2
4175	45	7900	2
4176	66	1764	2
4177	86	7971	2
4178	44	9201	2
4179	71	1385	2
4180	100	7971	2
4181	71	7971	2
4182	95	7971	2
4183	60	9682	2
4184	99	7971	2
4185	111	7971	2
4186	77	9682	2
4187	158	7971	2
4188	46	9332	2
4189	65	1385	2
4190	66	9682	2
4191	63	9682	2
4192	53	1456	2
4193	46	1456	2
4194	93	1764	2
4195	94	7971	2
4196	101	7971	2
4197	92	9682	2
4198	62	7971	2
4199	92	9682	2
4200	90	7971	2
4201	85	1764	2
4202	44	9682	2
4203	45	7971	2
4204	159	7971	2
4205	73	9682	2
4206	21	7971	2
4207	15	7971	2
4208	123	9682	2
4209	96	1764	2
4210	50	6531	2
4211	95	1764	2
4212	65	7971	2
4213	47	9682	2
4214	103	7971	2
4215	69	2918	2
4216	72	7971	2
4217	150	7971	2
4218	141	7971	2
4219	95	7971	2
4220	63	7971	2
4221	119	9682	2
4222	20	2918	2
4223	93	1764	2
4224	98	7971	2
4225	96	9682	2
4226	100	7971	2
4227	48	9682	2
4228	67	1385	2
4229	76	7971	2
4230	48	3544	2
4231	50	3441	2
4232	58	1764	2
4233	98	7971	2
4234	106	1764	2
4235	61	7971	2
4236	89	7971	2
4237	85	7971	2
4238	120	7971	2
4239	144	7971	2
4240	137	7971	2
4241	100	1764	2
4242	40	9682	2
4243	66	7971	2
4244	61	7971	2
4245	26	2918	2
4246	62	7971	2
4247	98	7971	2
4248	90	7971	2
4249	54	2207	2
4250	95	9682	2
4251	122	9682	2
4252	111	7971	2
4253	108	9682	2
4254	73	9682	2
4255	75	7971	2
4256	50	2918	2
4257	57	1456	2
4258	46	9682	2
4259	105	7971	2
4260	89	9682	2
4261	86	9682	2
4262	40	1456	2
4263	53	1385	2
4264	88	9682	2
4265	59	1456	2
4266	51	9332	2
4267	66	7971	2
4268	59	1385	2
4269	100	7971	2
4270	104	1764	2
4271	98	7971	2
4272	44	1456	2
4273	104	7971	2
4274	89	7971	2
4275	59	1456	2
4276	23	3478	2
4277	81	7971	2
4278	36	9512	2
4279	35	2918	2
4280	79	7971	2
4281	89	1764	2
4282	69	1456	2
4283	118	1764	2
4284	64	2918	2
4285	68	9682	2
4286	84	2918	2
4287	140	7971	2
4288	89	7971	2
4289	100	9682	2
4290	85	7971	2
4291	20	9196	2
4292	85	7971	2
4293	82	7971	2
4294	81	7971	2
4295	46	1764	2
4296	24	7971	2
4297	35	7971	2
4298	94	7971	2
4299	94	1764	2
4300	94	9682	2
4301	105	1764	2
4302	25	9719	2
4303	108	7971	2
4304	91	1764	2
4305	77	9682	2
4306	66	1764	2
4307	47	7971	2
4308	49	9344	2
4309	114	7971	2
4310	20	7971	2
4311	76	9682	2
4312	89	9682	2
4313	143	9682	2
4314	80	9682	2
4315	70	7971	2
4316	57	7971	2
4317	50	7971	2
4318	47	7971	2
4319	100	9682	2
4320	26	1456	2
4321	138	7971	2
4322	75	7971	2
4323	109	9682	2
4324	57	9682	2
4325	154	7971	2
4326	43	1385	2
4327	24	1894	2
4328	128	7971	2
4329	42	9682	2
4330	91	2918	2
4331	79	7971	2
4332	45	5304	2
4333	56	5304	2
4334	101	7971	2
4335	118	1764	2
4336	89	1764	2
4337	109	7971	2
4338	72	2918	2
4339	102	9682	2
4340	106	2918	2
4341	107	1764	2
4342	88	7971	2
4343	156	7971	2
4344	112	7971	2
4345	118	7971	2
4346	50	7971	2
4347	96	1764	2
4348	104	7971	2
4349	89	1764	2
4350	98	9682	2
4351	88	7971	2
4352	118	9682	2
4353	73	1456	2
4354	41	3728	2
4355	48	2610	2
4356	31	3478	2
4357	111	7971	2
4358	100	1764	2
4359	92	9682	2
4360	103	7971	2
4361	73	7971	2
4362	85	7971	2
4363	156	7971	2
4364	75	1764	2
4365	97	2918	2
4366	88	1764	2
4367	68	1385	2
4368	78	9682	2
4369	63	7971	2
4370	51	6531	2
4371	94	1764	2
4372	98	1764	2
4373	49	6531	2
4374	90	9682	2
4375	45	1456	2
4376	65	2918	2
4377	73	9682	2
4378	56	9332	2
4379	139	7971	2
4380	102	7971	2
4381	106	7971	2
4382	120	1764	2
4383	63	7971	2
4384	92	1764	2
4385	90	1764	2
4386	46	0143	2
4387	105	7971	2
4388	40	2918	2
4389	115	7971	2
4390	46	2261	2
4391	100	7971	2
4392	93	9682	2
4393	97	1764	2
4394	120	9682	2
4395	107	1764	2
4396	63	7971	2
4397	47	9682	2
4398	99	7971	2
4399	119	1764	2
4400	25	7971	2
4401	50	9344	2
4402	27	1456	2
4403	57	5304	2
4404	119	7971	2
4405	112	7971	2
4406	52	6531	2
4407	121	1764	2
4408	121	9682	2
4409	122	1764	2
4410	113	7971	2
4411	87	1385	2
4412	47	5551	2
4413	65	7971	2
4414	73	9682	2
4415	52	9201	2
4416	89	2918	2
4417	135	7971	2
4418	163	7971	2
4419	112	7971	2
4420	92	7971	2
4421	65	7971	2
4422	101	1764	2
4423	104	7971	2
4424	79	9682	2
4425	113	9682	2
4426	55	7971	2
4427	62	1764	2
4428	34	9512	2
4429	105	9682	2
4430	113	1764	2
4431	86	1385	2
4432	95	9682	2
4433	86	9682	2
4434	54	9682	2
4435	66	1385	2
4436	110	7971	2
4437	77	2918	2
4438	113	9682	2
4439	54	7971	2
4440	50	3475	2
4441	64	1764	2
4442	58	1764	2
4443	80	1385	2
4444	46	5551	2
4445	149	7971	2
4446	22	2918	2
4447	18	7971	2
4448	104	7971	2
4449	146	7971	2
4450	54	7971	2
4451	79	7971	2
4452	81	7971	2
4453	104	7971	2
4454	46	9682	2
4455	86	9682	2
4456	64	7971	2
4457	79	9682	2
4458	68	7971	2
4459	60	1764	2
4460	59	5304	2
4461	33	2212	2
4462	104	9682	2
4463	26	5716	2
4464	97	7971	2
4465	63	9682	2
4466	53	1764	2
4467	58	1385	2
4468	72	9682	2
4469	84	9682	2
4470	54	7971	2
4471	43	5172	2
4472	77	7971	2
4473	110	7971	2
4474	37	2918	2
4475	64	1764	2
4476	104	9682	2
4477	98	7971	2
4478	53	5304	2
4479	64	5304	2
4480	98	7971	2
4481	51	9201	2
4482	95	9682	2
4483	101	9682	2
4484	52	7971	2
4485	50	1456	2
4486	98	7971	2
4487	95	1764	2
4488	109	9682	2
4489	91	7971	2
4490	106	7971	2
4491	47	7971	2
4492	97	7971	2
4493	88	2918	2
4494	45	9682	2
4495	118	9682	2
4496	90	9682	2
4497	49	2918	2
4498	149	7971	2
4499	60	9682	2
4500	91	1764	2
4501	68	1385	2
4502	164	7971	2
4503	79	7971	2
4504	18	3478	2
4505	134	7971	2
4506	79	7971	2
4507	19	2918	2
4508	59	9332	2
4509	94	1764	2
4510	111	7971	2
4511	105	9682	2
4512	54	3475	2
4513	32	2640	2
4514	61	1385	2
4515	79	7971	2
4516	103	1764	2
4517	164	7971	2
4518	162	7971	2
4519	53	9682	2
4520	47	9193	2
4521	120	9682	2
4522	50	1456	2
4523	54	1456	2
4524	54	7971	2
4525	39	2918	2
4526	25	3478	2
4527	86	1764	2
4528	93	2918	2
4529	86	9682	2
4530	111	7971	2
4531	45	9682	2
4532	47	6531	2
4533	131	7971	2
4534	68	1385	2
4535	69	9682	2
4536	46	1456	2
4537	103	7971	2
4538	96	9682	2
4539	47	7900	2
4540	111	9682	2
4541	43	6035	2
4542	91	7971	2
4543	82	7971	2
4544	148	7971	2
4545	92	1764	2
4546	105	7971	2
4547	115	7971	2
4548	52	9682	2
4549	44	3097	2
4550	105	7971	2
4551	67	7971	2
4552	73	1385	2
4553	16	7971	2
4554	120	1764	2
4555	64	7971	2
4556	99	7971	2
4557	51	2918	2
4558	44	9682	2
4559	105	7971	2
4560	69	7971	2
4561	44	4354	2
4562	48	7971	2
4563	100	7971	2
4564	102	7971	2
4565	112	7971	2
4566	135	7971	2
4567	100	1764	2
4568	94	9682	2
4569	47	9682	2
4570	39	1456	2
4571	164	7971	2
4572	32	3503	2
4573	108	9682	2
4574	119	7971	2
4575	102	9682	2
4576	33	2918	2
4577	28	7967	2
4578	21	2918	2
4579	103	7971	2
4580	27	2918	2
4581	155	7971	2
4582	36	2918	2
4583	47	5551	2
4584	77	7971	2
4585	107	9682	2
4586	33	7971	2
4587	95	7971	2
4588	165	7971	2
4589	53	7971	2
4590	17	7971	2
4591	90	2918	2
4592	78	9682	2
4593	101	7971	2
4594	113	7971	2
4595	54	1764	2
4596	76	7971	2
4597	98	7971	2
4598	51	5304	2
4599	45	7971	2
4600	46	9682	2
4601	62	1385	2
4602	71	7971	2
4603	98	1764	2
4604	112	9682	2
4605	65	7971	2
4606	104	7971	2
4607	88	9682	2
4608	47	9682	2
4609	59	1385	2
4610	112	7971	2
4611	108	9682	2
4612	102	7971	2
4613	104	1764	2
4614	34	0032	2
4615	145	7971	2
4616	54	7971	2
4617	91	9682	2
4618	22	2918	2
4619	18	7971	2
4620	85	7971	2
4621	77	7971	2
4622	48	5304	2
4623	131	9682	2
4624	81	7971	2
4625	102	7971	2
4626	108	7971	2
4627	44	7971	2
4628	68	9682	2
4629	61	1764	2
4630	57	1764	2
4631	61	7971	2
4632	89	7971	2
4633	116	7971	2
4634	102	7971	2
4635	49	7900	2
4636	86	1764	2
4637	47	7971	2
4638	53	5304	2
4639	22	7971	2
4640	78	7971	2
4641	33	9512	2
4642	37	1456	2
4643	146	7971	2
4644	90	1764	2
4645	102	7971	2
4646	12	7971	2
4647	54	1764	2
4648	72	1764	2
4649	51	9682	2
4650	101	7971	2
4651	64	9332	2
4652	80	7971	2
4653	104	9682	2
4654	37	9682	2
4655	42	9682	2
4656	68	7971	2
4657	95	7971	2
4658	63	9682	2
4659	100	7971	2
4660	85	9682	2
4661	98	7971	2
4662	103	1764	2
4663	71	1764	2
4664	101	7971	2
4665	103	7971	2
4666	112	1764	2
4667	61	1764	2
4668	61	7971	2
4669	146	7971	2
4670	61	9332	2
4671	83	7971	2
4672	115	9682	2
4673	110	9682	2
4674	69	9682	2
4675	100	7971	2
4676	49	1456	2
4677	45	9682	2
4678	85	1385	2
4679	91	7971	2
4680	101	7971	2
4681	43	7763	2
4682	45	2918	2
4683	154	7971	2
4684	107	1764	2
4685	54	3544	2
4686	126	7971	2
4687	79	7971	2
4688	101	1764	2
4689	164	7971	2
4690	94	9682	2
4691	53	7971	2
4692	84	7971	2
4693	131	7971	2
4694	83	9682	2
4695	87	7971	2
4696	30	7948	2
4697	88	7971	2
4698	61	9682	2
4699	20	2170	2
4700	32	7296	2
4701	86	9682	2
4702	63	7971	2
4703	85	9682	2
4704	119	7971	2
4705	54	9682	2
4706	48	7971	2
4707	21	7971	2
4708	67	1764	2
4709	91	9682	2
4710	61	1385	2
4711	49	9682	2
4712	78	7971	2
4713	60	1764	2
4714	78	9682	2
4715	53	9682	2
4716	74	1385	2
4717	101	7971	2
4718	87	7971	2
4719	77	7971	2
4720	79	1764	2
4721	154	7971	2
4722	80	7971	2
4723	106	7971	2
4724	94	9682	2
4725	72	1385	2
4726	95	7971	2
4727	65	1385	2
4728	160	7971	2
4729	98	1764	2
4730	31	9932	2
4731	138	7971	2
4732	43	8392	2
4733	54	1456	2
4734	67	9682	2
4735	96	7971	2
4736	95	7971	2
4737	77	7971	2
4738	56	7971	2
4739	59	1764	2
4740	109	7971	2
4741	39	1456	2
4742	145	7971	2
4743	48	7971	2
4744	83	7971	2
4745	59	9682	2
4746	71	7971	2
4747	162	7971	2
4748	67	1456	2
4749	116	7971	2
4750	79	9682	2
4751	103	7971	2
4752	76	2918	2
4753	29	7967	2
4754	39	9682	2
4755	92	9682	2
4756	77	7971	2
4757	84	1764	2
4758	25	7971	2
4759	74	7971	2
4760	155	7971	2
4761	117	9682	2
4762	83	9682	2
4763	32	2212	2
4764	112	9682	2
4765	108	7971	2
4766	113	7971	2
4767	62	1764	2
4768	84	9682	2
4769	14	8849	2
4770	42	9344	2
4771	45	7971	2
4772	92	2918	2
4773	51	1385	2
4774	16	2918	2
4775	101	7971	2
4776	103	9682	2
4777	53	7971	2
4778	107	7971	2
4779	76	9682	2
4780	80	7971	2
4781	48	7971	2
4782	57	7971	2
4783	94	2918	2
4784	110	7971	2
4785	127	7971	2
4786	17	7971	2
4787	48	7900	2
4788	25	5716	2
4789	49	3475	2
4790	34	2918	2
4791	156	7971	2
4792	43	3330	2
4793	45	5156	2
4794	82	1764	2
4795	33	7971	2
4796	73	7971	2
4797	43	2610	2
4798	79	7971	2
4799	55	2918	2
4800	17	7971	2
4801	63	1764	2
4802	97	7971	2
4803	141	7971	2
4804	88	1764	2
4805	102	7971	2
4806	18	6008	2
4807	22	2170	2
4808	54	7971	2
4809	97	7971	2
4810	9	5440	2
4811	107	7971	2
4812	84	9682	2
4813	62	9682	2
4814	57	1764	2
4815	146	7971	2
4816	154	7971	2
4817	69	1385	2
4818	152	7971	2
4819	29	1456	2
4820	73	7971	2
4821	63	1385	2
4822	148	7971	2
4823	82	7971	2
4824	43	3475	2
4825	52	1764	2
4826	79	1385	2
4827	42	9682	2
4828	95	1764	2
4829	114	7971	2
4830	42	1456	2
4831	79	9682	2
4832	70	1385	2
4833	90	9682	2
4834	43	2207	2
4835	50	7971	2
4836	16	6008	2
4837	57	1385	2
4838	45	5551	2
4839	43	1456	2
4840	67	2918	2
4841	58	9332	2
4842	111	7971	2
4843	99	9682	2
4844	97	7971	2
4845	96	7971	2
4846	94	7971	2
4847	52	7971	2
4848	64	1456	2
4849	82	1764	2
4850	67	7971	2
4851	148	7971	2
4852	139	7971	2
4853	104	7971	2
4854	90	9682	2
4855	145	7971	2
4856	61	1385	2
4857	167	7971	2
4858	94	1764	2
4859	138	9682	2
4860	100	7971	2
4861	30	9984	2
4862	60	1764	2
4863	21	2918	2
4864	103	7971	2
4865	27	2918	2
4866	155	7971	2
4867	36	2918	2
4868	47	5551	2
4869	77	7971	2
4870	107	9682	2
4871	33	7971	2
4872	95	7971	2
4873	155	7971	2
4874	53	7971	2
4875	17	7971	2
4876	90	2918	2
4877	41	0182	2
4878	27	7971	2
4879	113	7971	2
4880	54	1764	2
4881	76	7971	2
4882	98	7971	2
4883	51	5304	2
4884	45	7971	2
4885	87	1764	2
4886	62	1385	2
4887	71	7971	2
4888	103	7971	2
4889	112	9682	2
4890	65	7971	2
4891	80	9682	2
4892	95	2918	2
4893	51	1456	2
4894	45	3475	2
4895	112	7971	2
4896	108	9682	2
4897	73	9682	2
4898	70	7971	2
4899	34	0032	2
4900	145	7971	2
4901	54	7971	2
4902	91	9682	2
4903	22	2918	2
4904	18	7971	2
4905	85	7971	2
4906	77	7971	2
4907	48	5304	2
4908	131	9682	2
4909	81	7971	2
4910	102	7971	2
4911	108	7971	2
4912	44	7971	2
4913	53	7971	2
4914	84	9682	2
4915	57	1764	2
4916	61	7971	2
4917	89	7971	2
4918	42	9682	2
4919	102	7971	2
4920	49	7900	2
4921	86	1764	2
4922	47	7971	2
4923	53	5304	2
4924	22	7971	2
4925	78	7971	2
4926	33	9512	2
4927	37	1456	2
4928	146	7971	2
4929	94	1764	2
4930	102	7971	2
4931	12	7971	2
4932	54	1764	2
4933	117	9682	2
4934	72	9682	2
4935	96	1764	2
4936	64	9332	2
4937	80	7971	2
4938	90	9682	2
4939	101	7971	2
4940	42	9682	2
4941	82	9682	2
4942	95	7971	2
4943	63	9682	2
4944	46	4354	2
4945	85	9682	2
4946	98	7971	2
4947	96	7971	2
4948	71	1764	2
4949	78	7971	2
4950	103	7971	2
4951	112	1764	2
4952	61	1764	2
4953	89	7971	2
4954	67	2918	2
4955	50	9267	2
4956	83	7971	2
4957	115	9682	2
4958	110	9682	2
4959	56	1456	2
4960	100	7971	2
4961	49	1456	2
4962	45	9682	2
4963	85	1385	2
4964	91	7971	2
4965	101	7971	2
4966	44	5795	2
4967	45	2918	2
4968	154	7971	2
4969	101	1764	2
4970	71	7971	2
4971	126	7971	2
4972	79	7971	2
4973	101	1764	2
4974	85	9682	2
4975	74	7971	2
4976	53	7971	2
4977	84	7971	2
4978	131	7971	2
4979	83	9682	2
4980	87	7971	2
4981	31	8078	2
4982	88	7971	2
4983	61	9682	2
4984	20	2170	2
4985	110	7971	2
4986	86	9682	2
4987	63	7971	2
4988	70	7971	2
4989	119	7971	2
4990	115	7971	2
4991	113	1764	2
4992	21	7971	2
4993	67	1764	2
4994	92	7971	2
4995	89	9682	2
4996	49	9682	2
4997	79	7971	2
4998	60	1764	2
4999	78	9682	2
5000	53	9682	2
5001	74	1385	2
5002	101	7971	2
5003	87	7971	2
5004	77	7971	2
5005	79	1764	2
5006	154	7971	2
5007	80	7971	2
5008	106	7971	2
5009	94	9682	2
5010	103	9682	2
5011	67	7971	2
5012	65	1385	2
5013	160	7971	2
5014	98	1764	2
5015	83	7971	2
5016	78	9682	2
5017	44	3557	2
5018	54	1456	2
5019	67	9682	2
5020	96	7971	2
5021	95	7971	2
5022	77	7971	2
5023	56	7971	2
5024	59	1764	2
5025	109	7971	2
5026	35	9512	2
5027	145	7971	2
5028	48	7971	2
5029	83	7971	2
5030	47	1456	2
5031	62	5304	2
5032	165	7971	2
5033	67	1456	2
5034	116	7971	2
5035	106	7971	2
5036	58	5304	2
5037	76	2918	2
5038	84	7971	2
5039	39	9682	2
5040	92	9682	2
5041	37	3478	2
5042	84	1764	2
5043	25	7971	2
5044	54	5304	2
5045	155	7971	2
5046	72	2918	2
5047	80	7971	2
5048	32	2212	2
5049	112	9682	2
5050	50	9332	2
5051	65	7971	2
5052	93	7971	2
5053	84	9682	2
5054	15	9196	2
5055	41	2378	2
5056	102	7971	2
5057	92	2918	2
5058	51	1385	2
5059	16	2918	2
5060	101	7971	2
5061	103	9682	2
5062	53	7971	2
5063	107	7971	2
5064	76	9682	2
5065	80	7971	2
5066	48	7971	2
5067	80	2918	2
5068	94	2918	2
5069	110	7971	2
5070	127	7971	2
5071	21	2170	2
5072	67	2207	2
5073	25	5716	2
5074	49	3475	2
5075	34	2918	2
5076	156	7971	2
5077	43	3330	2
5078	45	5156	2
5079	82	1764	2
5080	33	7971	2
5081	73	7971	2
5082	43	2610	2
5083	79	7971	2
5084	55	2918	2
5085	96	7971	2
5086	63	1764	2
5087	143	7971	2
5088	90	1764	2
5089	88	1764	2
5090	102	7971	2
5091	84	7971	2
5092	63	9682	2
5093	96	7971	2
5094	37	3503	2
5095	8	2872	2
5096	107	7971	2
5097	53	7971	2
5098	62	9682	2
5099	57	1764	2
5100	146	7971	2
5101	154	7971	2
5102	69	1385	2
5103	152	7971	2
5104	29	1456	2
5105	73	7971	2
5106	63	1385	2
5107	72	7971	2
5108	74	7971	2
5109	43	3475	2
5110	52	1764	2
5111	79	1385	2
5112	97	7971	2
5113	83	1764	2
5114	114	7971	2
5115	42	1456	2
5116	79	9682	2
5117	70	1385	2
5118	90	9682	2
5119	43	2207	2
5120	50	7971	2
5121	16	6008	2
5122	57	1385	2
5123	95	9682	2
5124	43	1456	2
5125	67	2918	2
5126	58	9332	2
5127	71	9682	2
5128	105	9682	2
5129	75	7971	2
5130	96	7971	2
5131	94	7971	2
5132	52	7971	2
5133	106	9682	2
5134	82	1764	2
5135	71	9682	2
5136	148	7971	2
5137	139	7971	2
5138	89	9682	2
5139	90	9682	2
5140	145	7971	2
5141	103	9682	2
5142	167	7971	2
5143	94	1764	2
5144	51	1764	2
5145	100	7971	2
5146	31	3202	2
5147	83	9682	2
5148	101	7971	2
5149	93	9682	2
5150	83	1764	2
5151	113	7971	2
5152	70	2918	2
5153	61	1456	2
5154	81	9682	2
5155	34	3503	2
5156	43	3625	2
5157	56	1764	2
5158	50	7971	2
5159	53	7971	2
5160	58	1456	2
5161	77	7971	2
5162	48	5408	2
5163	48	3540	2
5164	58	1764	2
5165	61	9332	2
5166	104	7971	2
5167	70	9682	2
5168	49	3544	2
5169	73	7971	2
5170	24	2918	2
5171	117	7971	2
5172	43	3822	2
5173	36	2918	2
5174	109	7971	2
5175	39	3478	2
5176	28	9620	2
5177	79	1764	2
5178	72	7971	2
5179	26	8312	2
5180	22	7971	2
5181	142	7971	2
5182	49	3544	2
5183	67	7971	2
5184	76	7971	2
5185	67	7971	2
5186	80	7971	2
